연도,분기,지역,습도_평균,습도_중앙값,습도_분산,기온_평균,기온_분산,강수량_평균,강수량_분산,질병건수,이산화황_평균,이산화질소_평균,오존_평균,일산화탄소_평균,미세먼지_평균,초미세먼지_평균,이산화황_분산,이산화질소_분산,오존_분산,일산화탄소_분산,미세먼지_분산,초미세먼지_분산
2022,4,경북,68.12711158307467,70.0,509.8338412881642,7.333333333333333,37.66222222222223,55.23333333333333,845.4755555555554,,0.0026811594202898,0.0114347826086956,0.0252463768115942,0.3536231884057971,30.08695652173913,17.82089552238806,1.2896450325561855e-06,2.0825456836798992e-05,2.4388573829027515e-05,0.0111825246796891,73.1518588531821,35.43060815326354
2018,1,서울,55.42754729324538,53.0,399.1678593622855,0.8333333333333334,27.362222222222226,29.2,280.24666666666667,5.0,0.0053333333333333,0.034,0.0193333333333333,0.6,52.333333333333336,32.0,2.222222222222223e-07,6.666666666666679e-07,2.488888888888888e-05,0.0,0.2222222222222222,2.6666666666666665
2018,2,서울,65.2673393204934,65.0,467.8629828088718,18.1,17.00666666666666,174.6,1406.286666666675,1.0,0.004,0.0266666666666666,0.0333333333333333,0.4333333333333333,43.66666666666666,24.33333333333333,0.0,9.555555555555551e-06,2.8888888888888945e-06,0.0022222222222222,38.88888888888889,1.5555555555555556
2018,3,서울,71.71894012167787,72.0,304.20874172919633,26.03333333333333,10.442222222222377,152.23333333333332,3553.8022222222226,0.0,0.0036666666666666,0.0183333333333333,0.027,0.4000000000000001,22.0,13.333333333333334,2.222222222222223e-07,8.888888888888875e-07,5.999999999999997e-06,3.0814879110195774e-33,2.6666666666666665,6.222222222222221
2018,4,서울,60.07761446836411,58.0,462.5072944101679,6.766666666666666,31.815555555555576,72.0,1831.339999999999,,0.0046666666666666,0.034,0.0136666666666666,0.6,41.0,22.33333333333333,2.222222222222223e-07,2.0666666666666663e-05,9.555555555555551e-06,0.0066666666666666,98.0,29.55555555555556
2019,1,서울,52.13898383639418,50.0,427.6590815895536,2.4,11.646666666666668,16.866666666666667,143.7422222222222,0.0,0.005,0.0363333333333333,0.0193333333333333,0.7000000000000001,64.0,39.333333333333336,0.0,4.222222222222219e-06,4.355555555555556e-05,0.0066666666666666,26.0,17.555555555555557
2019,2,서울,57.97260825780463,57.0,480.7343017512065,18.0,19.00666666666666,53.03333333333333,234.8422222222224,5.0,0.0043333333333333,0.0256666666666666,0.037,0.4666666666666666,40.66666666666666,23.33333333333333,2.222222222222223e-07,1.6222222222222223e-05,3.4666666666666644e-05,0.0022222222222222,88.22222222222221,16.222222222222218
2019,3,서울,74.5559820124309,76.0,313.896506449264,25.23333333333333,3.748888888888885,174.9,618.5399999999985,2.0,0.0036666666666666,0.019,0.0283333333333333,0.4000000000000001,24.0,15.666666666666666,2.222222222222223e-07,2.000000000000004e-06,9.555555555555551e-06,3.0814879110195774e-33,4.666666666666667,8.222222222222221
2019,4,서울,65.67236823412416,65.0,393.3062191881482,8.466666666666667,37.87555555555554,52.3,531.5266666666664,,0.0036666666666666,0.0313333333333333,0.015,0.6,37.66666666666666,21.0,2.222222222222223e-07,2.022222222222223e-05,1.8666666666666672e-05,0.0066666666666666,22.88888888888889,28.666666666666668
2020,1,서울,59.395398148944096,59.0,420.0112585518575,3.9333333333333336,7.228888888888889,43.3,373.6266666666666,0.0,0.0033333333333333,0.031,0.0196666666666666,0.6,42.66666666666666,27.33333333333333,2.222222222222223e-07,8.666666666666671e-06,2.955555555555556e-05,0.0066666666666666,2.888888888888889,2.8888888888888893
2020,2,서울,62.679841554386165,62.0,506.9723257346166,17.666666666666668,27.362222222222144,89.63333333333333,2768.3755555555576,0.0,0.003,0.02,0.038,0.4000000000000001,38.333333333333336,20.33333333333333,1.88079096131566e-37,6.666666666666679e-07,1.866666666666665e-05,3.0814879110195774e-33,16.222222222222225,0.8888888888888888
2020,3,서울,78.57444682369736,82.0,285.7648506711743,24.0,4.3400000000000025,375.8666666666666,46267.2155555556,0.0,0.0026666666666666,0.0153333333333333,0.026,0.3666666666666667,21.0,12.666666666666666,2.222222222222223e-07,8.88888888888889e-07,2.6000000000000005e-05,0.0022222222222222,2.6666666666666665,1.5555555555555556
2020,4,서울,59.23962861589653,58.0,391.4343248748167,7.333333333333333,35.74888888888889,41.56666666666666,3087.268888888889,,0.0033333333333333,0.0289999999999999,0.0169999999999999,0.5666666666666668,39.0,22.666666666666668,2.222222222222223e-07,8.666666666666663e-06,1.2666666666666663e-05,0.0022222222222222,18.0,17.555555555555554
2021,1,서울,56.83432823615995,54.0,452.0157838690339,3.1,21.739999999999995,45.63333333333333,2153.075555555556,0.0,0.0033333333333333,0.031,0.0206666666666666,0.5666666666666667,51.0,27.33333333333333,2.222222222222223e-07,6.666666666666679e-07,1.755555555555556e-05,0.0022222222222222,144.66666666666666,21.55555555555556
2021,2,서울,64.01767634854772,65.0,491.804633732974,18.03333333333333,12.762222222222237,137.26666666666665,1113.7222222222254,0.0,0.003,0.0196666666666666,0.038,0.4000000000000001,45.333333333333336,19.33333333333333,1.88079096131566e-37,2.888888888888889e-06,4.666666666666675e-06,3.0814879110195774e-33,136.2222222222222,0.2222222222222222
2021,3,서울,71.96262558284863,71.0,273.05902854900444,25.53333333333333,5.108888888888888,170.16666666666666,1073.748888888888,0.0,0.003,0.015,0.0343333333333333,0.3666666666666667,20.33333333333333,11.666666666666666,1.88079096131566e-37,6.666666666666668e-07,8.22222222222222e-06,0.0022222222222222,14.888888888888893,11.555555555555555
2021,4,서울,63.98916462775254,64.0,396.47892136876817,8.133333333333333,37.50222222222222,42.43333333333334,601.1355555555555,,0.003,0.0279999999999999,0.018,0.5333333333333333,37.0,20.666666666666668,1.88079096131566e-37,1.8000000000000004e-05,1.0666666666666662e-05,0.0088888888888888,56.0,30.88888888888889
2022,1,서울,53.80927596321373,51.0,366.37088391623377,1.4666666666666668,19.628888888888888,37.6,2112.606666666666,0.0,0.0033333333333333,0.0279999999999999,0.0233333333333333,0.5333333333333333,41.333333333333336,25.33333333333333,2.222222222222223e-07,8.000000000000005e-06,2.7555555555555555e-05,0.0022222222222222,1.5555555555555554,10.888888888888893
2022,2,서울,58.90755731051881,58.0,462.7141638844009,19.066666666666663,12.042222222222286,140.56666666666666,32091.29555555556,20.0,0.0026666666666666,0.016,0.0426666666666666,0.3666666666666667,33.333333333333336,17.0,2.222222222222223e-07,8.666666666666668e-06,2.8222222222222244e-05,0.0022222222222222,88.22222222222221,16.666666666666668
2022,3,서울,74.53187774808173,76.0,280.0339660051856,25.133333333333336,4.162222222222225,339.5333333333333,25802.642222222214,0.0,0.003,0.0143333333333333,0.0326666666666666,0.3333333333333333,22.33333333333333,12.666666666666666,1.88079096131566e-37,1.5555555555555562e-06,9.555555555555551e-06,0.0022222222222222,4.222222222222222,5.5555555555555545
2022,4,서울,61.80052527181898,61.0,389.4903393203891,7.266666666666667,54.19555555555553,74.06666666666666,2089.468888888889,,0.003,0.0253333333333333,0.0186666666666666,0.4666666666666666,34.0,18.33333333333333,1.88079096131566e-37,1.4222222222222224e-05,1.088888888888889e-05,0.0022222222222222,40.66666666666666,10.888888888888888
2018,1,전남,71.22639034911826,73.0,413.43174056772136,3.4,13.38,74.43333333333334,3034.54888888889,0.0,0.0042916666666666,0.0148333333333333,0.0296666666666666,0.4708333333333334,40.91666666666666,26.416666666666668,1.9565972222222224e-06,1.0555555555555555e-05,2.522222222222221e-05,0.0153993055555555,12.493055555555555,10.909722222222223
2018,2,전남,78.41696972305309,84.0,386.8230248797925,17.7,12.046666666666624,156.1,2381.6266666666684,15.0,0.0045,0.0102307692307692,0.0391153846153846,0.3846153846153847,40.57692307692308,22.03846153846154,3.01923076923077e-06,1.040828402366864e-05,2.6563609467455626e-05,0.0051479289940828,52.62869822485207,10.575443786982248
2018,3,전남,82.39246613274261,85.0,224.1771151876277,25.3,7.739999999999782,176.03333333333333,3809.042222222216,0.0,0.0042222222222222,0.008,0.0254814814814814,0.3962962962962963,24.11111111111111,14.037037037037036,2.024691358024692e-06,3.629629629629629e-06,2.365706447187929e-05,0.0062825788751714,14.395061728395062,9.22085048010974
2018,4,전남,72.84991292642016,73.0,382.2617745762767,9.466666666666669,19.895555555555525,88.73333333333333,4694.802222222224,,0.0043103448275862,0.0156551724137931,0.0226551724137931,0.4965517241379309,39.27586206896552,23.17241379310345,2.9726516052318664e-06,1.3329369797859691e-05,2.2501783590963143e-05,0.0092984542211652,73.23424494649227,42.34958382877527
2019,1,전남,66.82560080463952,67.0,391.2492212195428,4.766666666666667,5.882222222222225,34.53333333333333,274.93555555555577,0.0,0.003953488372093,0.0128837209302325,0.0339302325581395,0.5302325581395348,47.906976744186046,29.837209302325583,2.18388318009735e-06,1.1405083829096808e-05,7.699513250405623e-05,0.0090859924283396,52.45646295294754,36.60140616549487
2019,2,전남,75.24109731469818,80.0,441.7101094442263,17.033333333333335,13.668888888888889,147.16666666666666,3172.895555555556,6.0,0.0037090909090909,0.008890909090909,0.044290909090909,0.4745454545454545,36.127272727272725,19.945454545454545,1.624462809917355e-06,1.0315371900826445e-05,6.711537190082644e-05,0.0109884297520661,39.747438016528925,14.015206611570251
2019,3,전남,86.76578747263017,91.0,167.78436819057632,24.23333333333333,2.4088888888888893,214.66666666666663,4666.535555555556,18.0,0.0033870967741935,0.0061129032258064,0.030258064516129,0.4016129032258064,24.258064516129032,14.064516129032258,1.0437044745057235e-06,4.390478668054111e-06,3.409469302809573e-05,0.0088683662851196,22.77211238293444,10.834547346514045
2019,4,전남,74.58423951544347,75.0,314.92646248894937,10.766666666666666,23.602222222222256,86.7,6759.406666666666,,0.0033484848484848,0.0107272727272727,0.0256666666666666,0.4424242424242424,31.33333333333333,16.606060606060606,8.331037649219467e-07,1.3228650137741048e-05,3.285858585858586e-05,0.0100183654729109,32.16161616161616,13.60238751147842
2020,1,전남,72.0178327064919,73.0,372.57159007343273,6.033333333333334,2.595555555555551,53.7,359.126666666667,3.0,0.0030151515151515,0.0104848484848484,0.0312424242424242,0.4409090909090908,33.13636363636363,19.439393939393938,5.906795224977042e-07,9.704315886134067e-06,4.8516988062442615e-05,0.0139325068870523,24.9965564738292,17.246326905417813
2020,2,전남,76.28777103058758,82.0,450.188155082069,16.733333333333334,21.442222222222224,181.5,9851.280000000002,14.0,0.0028787878787878,0.0069090909090909,0.0419393939393939,0.3909090909090909,30.53030303030303,15.636363636363637,5.913682277318641e-07,5.415977961432506e-06,5.4541781450872366e-05,0.0093112947658402,36.12786960514234,8.47382920110193
2020,3,전남,88.06050251425872,92.0,160.10333130675266,23.73333333333333,6.335555555555503,284.56666666666666,5110.762222222208,0.0,0.0026969696969696,0.005590909090909,0.0284393939393939,0.393939393939394,22.01515151515152,12.606060606060606,5.748393021120295e-07,4.544765840220385e-06,6.673117539026631e-05,0.0151147842056932,35.13613406795224,16.269054178145087
2020,4,전남,69.78176447907346,69.0,371.79312195061146,9.8,26.64666666666669,18.9,8.819999999999911,,0.0027121212121212,0.0108636363636363,0.0281818181818181,0.4,29.46969696969697,16.272727272727273,6.595500459136823e-07,1.0723829201101932e-05,7.15426997245179e-05,0.0118181818181818,20.06726354453627,14.652892561983473
2021,1,전남,72.07044683674974,74.0,382.70163436481386,5.666666666666667,10.468888888888898,67.83333333333333,2433.7088888888884,2.0,0.0028095238095238,0.011090909090909,0.0322575757575757,0.4375,45.81818181818182,19.75757575757576,4.716553287981862e-07,8.931129476584022e-06,6.679729109274564e-05,0.0076562499999999,281.05785123966945,21.45638200183655
2021,2,전남,73.11228149465673,76.0,433.76919200281225,17.8,12.086666666666687,99.93333333333334,553.4422222222233,7.0,0.0026461538461538,0.0069696969696969,0.0447878787878787,0.3863636363636363,37.0,15.833333333333334,5.671005917159763e-07,5.786960514233241e-06,5.431864095500458e-05,0.0117837465564738,93.84848484848484,12.199494949494948
2021,3,전남,84.31871359073412,87.0,165.6903283455515,24.96666666666667,2.815555555555554,265.7,13952.926666666664,4.0,0.0026969696969696,0.0051666666666666,0.0308181818181818,0.3523076923076922,19.5,9.818181818181818,2.718089990817264e-07,3.078282828282828e-06,2.996694214876033e-05,0.0098792899408284,14.31060606060606,5.360881542699724
2021,4,전남,73.20514085101136,73.0,327.27788217509527,10.533333333333331,26.90888888888891,30.666666666666668,425.9755555555556,,0.002476923076923,0.0098787878787878,0.0280757575757575,0.3712121212121212,30.303030303030305,16.62121212121212,4.648520710059172e-07,1.0742883379247012e-05,3.45548668503214e-05,0.0075045913682277,29.241505968778696,15.174701561065197
2022,1,전남,64.90734176544248,65.0,374.8275304749865,4.2,10.126666666666662,42.66666666666666,3315.8288888888887,164.0,0.002560606060606,0.0096666666666666,0.035060606060606,0.3893939393939393,33.86363636363637,19.73846153846154,3.978420569329661e-07,7.767676767676766e-06,3.9087235996326905e-05,0.0097359963269054,22.54201101928375,17.362366863905326
2022,2,전남,71.85342552101801,76.0,434.0512617970524,18.03333333333333,12.068888888888877,59.16666666666666,1591.1488888888894,15.0,0.0026969696969696,0.0062121212121212,0.0433484848484848,0.3227272727272727,27.424242424242426,13.787878787878787,3.627180899908173e-07,4.773186409550046e-06,4.6348255280073465e-05,0.0056955922865013,36.3048668503214,6.924701561065197
2022,3,전남,82.78588188016904,85.0,184.00752907262228,24.933333333333334,3.735555555555558,165.13333333333333,1030.1488888888916,11.0,0.0026818181818181,0.0047575757575757,0.0312575757575757,0.3272727272727272,19.57575757575757,10.136363636363637,2.775482093663912e-07,2.547291092745638e-06,3.203971533516988e-05,0.006831955922865,7.910927456382002,5.663223140495867
2022,4,전남,70.35677967657263,71.0,361.1024059587813,9.666666666666666,32.05555555555556,31.933333333333334,252.0622222222224,,0.0024923076923076,0.0095230769230769,0.0283999999999999,0.3553846153846153,27.41538461538461,14.692307692307692,3.730177514792899e-07,1.0711005917159764e-05,3.15323076923077e-05,0.0086248520710059,27.196686390532545,17.720710059171598
2018,1,전북,72.65191282170183,76.0,444.3440647172948,1.7,20.326666666666668,54.70000000000001,960.2599999999992,0.0,0.0036785714285714,0.0168571428571428,0.0319285714285714,0.5928571428571427,58.35714285714285,31.678571428571427,1.0752551020408165e-06,7.408163265306122e-06,5.178061224489796e-05,0.0128061224489795,62.15816326530613,13.932397959183673
2018,2,전북,77.70906905796431,84.0,439.5667774817218,17.666666666666668,13.828888888888892,133.83333333333334,731.9088888888914,6.0,0.0034,0.0112,0.0453,0.4533333333333334,47.1,24.03333333333333,1.5733333333333337e-06,5.493333333333332e-06,3.5076666666666656e-05,0.0118222222222222,117.22333333333334,22.16555555555556
2018,3,전북,82.67451737451738,88.0,265.77806692167,24.933333333333334,9.868888888888856,220.06666666666663,13665.3888888889,14.0,0.0030882352941176,0.0076875,0.0294411764705882,0.3735294117647059,22.852941176470587,12.588235294117649,4.922145328719723e-07,4.08984375e-06,2.183477508650519e-05,0.008416955017301,24.06660899653979,6.830449826989619
2018,4,전북,76.23818620093692,81.0,415.5897309196868,7.166666666666667,21.802222222222227,69.83333333333333,2124.748888888891,,0.0034615384615384,0.0148717948717948,0.0222051282051282,0.4974358974358975,46.51282051282051,27.487179487179485,7.10059171597633e-07,2.0983563445101904e-05,2.852202498356345e-05,0.0146088099934253,177.6344510190664,77.68573307034846
2019,1,전북,70.23913144341854,72.0,446.0324563990544,2.6666666666666665,8.868888888888888,26.53333333333333,92.11555555555556,0.0,0.003547619047619,0.0144523809523809,0.0313809523809523,0.5333333333333333,61.47619047619048,40.21428571428572,7.715419501133789e-07,1.472392290249433e-05,8.237868480725623e-05,0.0055555555555555,45.725623582766445,30.7874149659864
2019,2,전북,74.75815989731365,81.0,512.2769694243601,16.7,15.446666666666614,86.73333333333333,453.0822222222228,23.0,0.0030714285714285,0.01,0.0469761904761904,0.3666666666666667,42.40476190476191,23.142857142857142,1.2568027210884355e-06,1.1904761904761902e-05,5.1118480725623575e-05,0.0046031746031746,57.526643990929706,12.360544217687076
2019,3,전북,86.7106062285271,92.0,193.09424291616017,24.1,3.119999999999999,201.76666666666668,1468.382222222216,0.0,0.0027857142857142,0.0069523809523809,0.0304523809523809,0.3261904761904762,25.928571428571427,15.142857142857142,1.0255102040816327e-06,7.807256235827663e-06,2.162868480725624e-05,0.0057426303854875,23.447278911564627,11.50340136054422
2019,4,전북,76.96553608368136,79.0,332.44560287121215,9.0,26.086666666666687,67.66666666666667,1446.8955555555551,,0.0027857142857142,0.0130714285714285,0.0241190476190476,0.4119047619047619,35.904761904761905,21.357142857142858,5.493197278911564e-07,2.1066326530612243e-05,2.362868480725624e-05,0.0091439909297052,54.94331065759637,27.562925170068027
2020,1,전북,74.30091174648136,77.0,410.505778681486,4.4,4.286666666666668,55.96666666666667,248.48222222222185,3.0,0.0028809523809523,0.0128333333333333,0.0289761904761904,0.4309523809523809,37.31707317073171,24.904761904761905,4.382086167800453e-07,1.48531746031746e-05,6.878514739229025e-05,0.0045181405895691,33.87507436049971,24.89569160997732
2020,2,전북,75.81903011452,82.0,463.5917301728908,16.633333333333336,27.348888888888823,99.46666666666664,3157.055555555559,3.0,0.0026190476190476,0.0084285714285714,0.0450238095238095,0.3452380952380953,36.26190476190476,20.59523809523809,4.263038548752834e-07,6.9591836734693865e-06,2.597562358276644e-05,0.0058106575963718,20.764739229024944,10.6218820861678
2020,3,전북,87.00593616872686,92.0,170.10859854565925,23.33333333333333,7.40222222222221,424.26666666666665,24895.7088888889,0.0,0.0025,0.0064761904761904,0.0293809523809523,0.2928571428571428,20.547619047619047,13.61904761904762,3.452380952380953e-07,5.439909297052153e-06,3.290249433106576e-05,0.0063775510204081,11.676303854875286,5.09297052154195
2020,4,전북,71.64661540273595,73.0,383.1570960236961,7.633333333333333,29.06888888888889,27.766666666666666,454.8355555555554,,0.0027619047619047,0.013595238095238,0.025095238095238,0.3928571428571428,33.8,21.025,7.528344671201815e-07,1.7431405895691606e-05,2.2371882086167804e-05,0.0039965986394557,33.21,16.974375
2021,1,전북,71.70109497820341,74.0,413.580370207507,3.8,13.846666666666664,52.76666666666667,932.975555555555,1.0,0.0028333333333333,0.0134285714285714,0.0310952380952381,0.4214285714285713,49.90476190476191,25.214285714285715,8.531746031746032e-07,1.1816326530612243e-05,3.741950113378684e-05,0.0031122448979591,277.84807256235825,23.454081632653065
2021,2,전북,72.10465136039971,76.0,471.5351884185218,17.433333333333334,13.40222222222226,90.59999999999998,1361.2066666666683,0.0,0.0026666666666666,0.0082857142857142,0.0456190476190476,0.330952380952381,42.642857142857146,19.571428571428573,5.07936507936508e-07,6.299319727891157e-06,1.4759637188208618e-05,0.0026133786848072,89.56292517006803,11.578231292517009
2021,3,전북,82.82845501803025,87.0,210.7209699365128,24.399999999999995,3.3266666666666693,235.0,7548.740000000016,0.0,0.0025,0.006047619047619,0.0306904761904761,0.2904761904761905,19.357142857142858,10.071428571428571,6.30952380952381e-07,4.188208616780044e-06,9.30895691609978e-06,0.001814058956916,5.229591836734694,7.35204081632653
2021,4,전북,75.72259151067128,78.0,343.5255621996888,8.566666666666666,28.20222222222221,47.03333333333333,868.2022222222222,,0.0025,0.0120238095238095,0.0266190476190476,0.3690476190476191,34.166666666666664,19.214285714285715,2.976190476190476e-07,1.5451814058956917e-05,1.452154195011338e-05,0.0035657596371882,37.99603174603175,27.501700680272112
2022,1,전북,66.87082728592162,68.0,396.6074912012115,2.1333333333333333,14.44222222222222,31.03333333333333,1363.2155555555555,99.0,0.0028333333333333,0.0131428571428571,0.0329047619047619,0.4095238095238095,38.333333333333336,24.357142857142858,9.484126984126988e-07,1.3074829931972793e-05,4.54671201814059e-05,0.0041950113378684,23.31746031746032,21.1343537414966
2022,2,전북,70.05689888032066,74.0,470.6791813614527,17.900000000000002,14.80666666666664,80.66666666666667,5310.215555555555,0.0,0.0024523809523809,0.0073571428571428,0.0453571428571428,0.3047619047619047,30.857142857142858,16.023809523809526,3.905895691609977e-07,6.515306122448979e-06,3.208673469387755e-05,0.0052154195011337,63.36054421768708,14.35657596371882
2022,3,전북,82.01856929743553,85.0,210.0252149626087,24.366666666666664,4.442222222222228,136.83333333333334,1767.108888888887,27.0,0.0023095238095238,0.0051666666666666,0.0303809523809523,0.269047619047619,20.714285714285715,11.88095238095238,2.613378684807257e-07,2.7579365079365074e-06,2.2759637188208613e-05,0.0030895691609977,18.965986394557824,11.676303854875284
2022,4,전북,73.319893463293,76.0,384.2487611475362,7.366666666666667,39.77555555555556,55.13333333333333,186.0688888888884,,0.0021666666666666,0.0111190476190476,0.0262619047619047,0.3166666666666666,34.976190476190474,21.38095238095238,1.388888888888889e-07,1.5485827664399092e-05,1.528854875283447e-05,0.0061507936507936,57.11848072562358,25.18820861678004
2018,1,제주,71.88534426331702,74.0,391.2247717251652,7.2,8.059999999999983,93.36666666666667,985.3355555555544,0.0,0.0023333333333333,0.0115,0.0378333333333333,0.35,39.16666666666666,21.83333333333333,5.555555555555555e-07,1.4916666666666667e-05,1.8472222222222213e-05,0.0025,17.805555555555554,3.805555555555556
2018,2,제주,78.6732102865086,85.0,430.6190501551024,18.53333333333333,6.415555555555581,231.4333333333333,744.882222222229,0.0,0.0029999999999999,0.0088333333333333,0.0433333333333333,0.25,42.0,21.83333333333333,1.88079096131566e-37,6.13888888888889e-06,7.555555555555554e-06,0.0024999999999999,94.33333333333331,5.138888888888889
2018,3,제주,84.59428121477868,87.0,171.5081602297732,26.066666666666663,3.575555555555556,186.9,14694.179999999991,0.0,0.0028333333333333,0.0061666666666666,0.0311666666666666,0.1666666666666666,26.0,14.166666666666666,4.722222222222222e-07,2.138888888888888e-06,9.280555555555556e-05,0.0022222222222222,4.333333333333333,2.805555555555556
2018,4,제주,71.38298186108244,72.0,343.31351238136074,13.4,12.740000000000007,107.43333333333334,5930.195555555553,,0.0023333333333333,0.0106666666666666,0.0424999999999999,0.25,33.0,18.666666666666668,2.222222222222223e-07,1.022222222222222e-05,2.091666666666666e-05,0.0058333333333333,24.33333333333333,12.555555555555552
2019,1,제주,67.29915283059704,68.0,390.0238400490858,8.333333333333334,3.0022222222222203,47.23333333333333,506.095555555556,0.0,0.0023333333333333,0.0119999999999999,0.0451666666666666,0.3833333333333333,43.0,25.33333333333333,2.222222222222223e-07,1.2000000000000002e-05,4.1472222222222224e-05,0.0080555555555555,59.333333333333336,20.88888888888889
2019,2,제주,71.43514252481155,76.0,517.6707647425947,18.266666666666666,8.142222222222294,146.96666666666667,2791.802222222229,1.0,0.0028333333333333,0.0101666666666666,0.0541666666666666,0.2833333333333333,37.833333333333336,19.666666666666668,8.055555555555555e-07,1.1138888888888889e-05,4.380555555555556e-05,0.0013888888888888,39.138888888888886,5.555555555555556
2019,3,제주,86.70095731892769,90.0,149.39668288852675,25.133333333333336,1.9755555555555595,412.26666666666665,6036.695555555557,0.0,0.002,0.0073333333333333,0.0381666666666666,0.2166666666666666,27.0,15.666666666666666,6.666666666666666e-07,7.555555555555554e-06,5.805555555555552e-06,0.0047222222222222,7.333333333333333,9.888888888888888
2019,4,제주,72.89086859688196,74.0,324.93782104642247,14.699999999999998,16.00666666666671,94.36666666666667,3716.562222222221,,0.0018333333333333,0.0096666666666666,0.0395,0.2833333333333334,34.5,15.5,1.388888888888889e-07,1.0555555555555554e-05,1.291666666666666e-05,0.0047222222222222,28.916666666666668,1.5833333333333333
2020,1,제주,71.63743568992427,73.0,380.8239899788832,9.666666666666666,1.3488888888888877,87.36666666666667,221.2022222222214,0.0,0.0015,0.01,0.0398333333333333,0.3666666666666667,34.333333333333336,18.33333333333333,2.5e-07,9.666666666666668e-06,1.647222222222222e-05,0.0055555555555555,11.888888888888893,4.888888888888889
2020,2,제주,74.69286011806443,79.0,461.97009739399454,17.766666666666666,13.642222222222244,177.46666666666667,9993.028888888895,21.0,0.0015,0.0086666666666666,0.0456666666666666,0.3166666666666667,35.333333333333336,17.0,2.5e-07,7.555555555555554e-06,3.455555555555556e-05,0.0047222222222222,37.88888888888889,7.0
2020,3,제주,86.85439023027051,90.0,161.92222114367866,24.73333333333333,5.868888888888891,270.5,5815.686666666659,0.0,0.0013333333333333,0.0068333333333333,0.0335,0.2166666666666666,24.83333333333333,12.166666666666666,2.222222222222223e-07,5.1388888888888895e-06,9.624999999999998e-05,0.0013888888888888,18.47222222222222,5.472222222222222
2020,4,제주,69.29018656819247,70.0,376.8027871367294,13.333333333333334,19.10222222222218,33.4,109.57999999999991,,0.0015,0.0096666666666666,0.0385,0.3,28.5,14.166666666666666,2.5e-07,8.888888888888888e-06,2.524999999999999e-05,0.0033333333333333,13.583333333333334,1.805555555555556
2021,1,제주,70.6754536987384,72.0,422.65895322058094,9.5,5.626666666666665,93.23333333333336,1276.3355555555545,0.0,0.0011666666666666,0.0084999999999999,0.0431666666666666,0.3,46.0,18.0,1.3888888888888888e-07,3.916666666666665e-06,1.5138888888888896e-05,0.0,347.6666666666667,17.666666666666668
2021,2,제주,73.44162903495568,78.0,487.1748580762735,18.933333333333334,9.182222222222258,139.29999999999998,663.0466666666713,0.0,0.0015,0.0076666666666666,0.0498333333333333,0.2833333333333333,34.333333333333336,14.333333333333334,2.5e-07,4.222222222222222e-06,1.0472222222222222e-05,0.0013888888888888,52.55555555555555,1.888888888888889
2021,3,제주,87.06464978625452,90.0,139.41428031017256,26.03333333333333,1.1822222222222212,327.7333333333333,14682.402222222196,0.0,0.0015,0.0053333333333333,0.0341666666666666,0.2166666666666666,18.83333333333333,7.833333333333333,2.5e-07,1.888888888888889e-06,2.380555555555556e-05,0.0013888888888888,3.4722222222222228,0.4722222222222221
2021,4,제주,72.02168099212618,73.0,329.5056623797234,14.199999999999998,20.986666666666757,42.96666666666667,211.93555555555537,,0.0013333333333333,0.0083333333333333,0.0428333333333333,0.3,29.33333333333333,14.166666666666666,2.222222222222223e-07,4.888888888888888e-06,1.1472222222222225e-05,0.0,27.222222222222225,7.472222222222222
2022,1,제주,69.45719724960234,70.0,391.07640679843337,7.733333333333333,7.228888888888883,56.06666666666666,1792.275555555555,139.0,0.0011666666666666,0.0084999999999999,0.0448333333333333,0.3,31.5,17.5,1.3888888888888888e-07,2.583333333333333e-06,1.6472222222222216e-05,0.0,46.583333333333336,2.9166666666666665
2022,2,제주,74.33702665144672,79.0,469.61007934818224,19.0,8.886666666666619,104.73333333333332,5437.202222222221,0.0,0.0013333333333333,0.0069999999999999,0.0463333333333333,0.2166666666666666,26.83333333333333,13.5,2.222222222222223e-07,4e-06,4.48888888888889e-05,0.0013888888888888,18.80555555555556,4.916666666666667
2022,3,제주,83.26776385512125,86.0,213.5642050701638,26.46666666666667,3.148888888888891,241.23333333333332,2323.342222222217,0.0,0.0011666666666666,0.0051666666666666,0.0361666666666666,0.25,22.166666666666668,10.833333333333334,1.3888888888888888e-07,1.4722222222222225e-06,1.2472222222222223e-05,0.0024999999999999,20.472222222222225,6.805555555555556
2022,4,제주,72.00864272221057,73.0,342.81798140673715,13.533333333333331,23.97555555555565,52.133333333333326,1304.4155555555562,,0.0011666666666666,0.0073333333333333,0.0401666666666666,0.2666666666666666,28.166666666666668,14.333333333333334,1.3888888888888888e-07,3.222222222222222e-06,9.805555555555556e-06,0.0022222222222222,13.138888888888888,9.555555555555555
2018,1,충남,69.73152204306086,71.0,384.3507537453139,0.9,21.02,19.4,707.2066666666664,0.0,0.0039512195121951,0.018,0.0258780487804878,0.5,48.48780487804878,27.634146341463413,1.0707911957168352e-06,2.697560975609756e-05,6.522903033908387e-05,0.0141463414634146,28.24985127900059,26.76859012492564
2018,2,충남,76.25799475452078,81.0,397.9822120516002,17.266666666666666,15.415555555555631,138.7,222.3488888888872,17.0,0.0034444444444444,0.0098444444444444,0.0429333333333333,0.3466666666666667,41.55555555555556,19.933333333333334,1.1358024691358024e-06,1.6931358024691363e-05,2.1217777777777778e-05,0.0087111111111111,55.935802469135794,9.528888888888888
