연도,분기,지역,이산화황_평균,이산화질소_평균,오존_평균,일산화탄소_평균,미세먼지_평균,초미세먼지_평균,이산화황_분산,이산화질소_분산,오존_분산,일산화탄소_분산,미세먼지_분산,초미세먼지_분산
2021,1,경기,0.003408602150537635,0.02445161290322581,0.02349462365591398,0.5258064516129032,54.26881720430107,28.182795698924732,5.857324546190312e-07,3.1903572667360394e-05,3.422846571858018e-05,0.004280263614290668,175.65892010637066,31.461209388368598
2021,1,강원,0.002740740740740741,0.011685185185185187,0.030333333333333337,0.4925925925925925,41.18518518518518,18.814814814814813,7.475994513031552e-07,1.3549039780521262e-05,4.825925925925927e-05,0.00624142661179698,78.74348422496568,20.558299039780522
2021,1,충북,0.0029393939393939396,0.016575757575757577,0.02757575757575758,0.5393939393939394,49.15151515151515,26.848484848484848,5.4178145087236e-07,1.175941230486685e-05,3.636547291092747e-05,0.004811753902662991,85.46189164370982,11.098255280073461
2021,1,충남,0.004111111111111111,0.015644444444444447,0.030888888888888886,0.48444444444444446,57.37777777777778,29.4,7.209876543209879e-07,1.3162469135802472e-05,6.205432098765433e-05,0.00575802469135802,263.30172839506173,30.28444444444445
2021,1,전북,0.002833333333333334,0.01342857142857143,0.031095238095238103,0.4214285714285713,49.904761904761905,25.214285714285715,8.531746031746032e-07,1.1816326530612243e-05,3.741950113378684e-05,0.003112244897959184,277.84807256235825,23.454081632653065
2021,1,전남,0.00280952380952381,0.011090909090909089,0.032257575757575756,0.4375,45.81818181818182,19.757575757575758,4.7165532879818617e-07,8.931129476584022e-06,6.679729109274564e-05,0.007656249999999999,281.05785123966945,21.45638200183655
2021,1,경북,0.0036666666666666666,0.011840579710144928,0.03250724637681159,0.4521739130434782,42.82608695652174,20.956521739130434,3.2946859903381637e-06,1.711951270741441e-05,5.3989077924805715e-05,0.012930056710775044,86.49149338374289,21.809703843730308
2021,1,경남,0.003055555555555556,0.013962962962962965,0.03244444444444444,0.41296296296296287,39.148148148148145,18.703703703703702,2.3765432098765427e-07,1.3776406035665292e-05,2.946913580246914e-05,0.0055727023319615925,96.31138545953361,6.319615912208504
2021,1,제주,0.0011666666666666668,0.008499999999999999,0.043166666666666666,0.3,46.0,18.0,1.3888888888888888e-07,3.916666666666665e-06,1.5138888888888895e-05,0.0,347.6666666666667,17.666666666666668
2021,2,서울,0.0030000000000000005,0.019666666666666666,0.038,0.4000000000000001,45.333333333333336,19.333333333333332,1.88079096131566e-37,2.8888888888888886e-06,4.666666666666675e-06,3.0814879110195774e-33,136.2222222222222,0.22222222222222224
2021,2,경기,0.002838709677419355,0.015193548387096772,0.04063440860215053,0.39354838709677403,48.12903225806452,19.591397849462364,6.729101630246273e-07,2.2134582032604928e-05,1.0016880564227075e-05,0.004044398196323275,158.95109261186263,11.402936755694302
2021,2,강원,0.0021481481481481486,0.006925925925925926,0.03935185185185185,0.37777777777777777,35.67307692307692,14.055555555555555,6.817558299039782e-07,6.216735253772292e-06,2.2561385459533605e-05,0.0035802469135802475,105.64312130177515,6.496913580246911
2021,2,충북,0.0022903225806451617,0.010806451612903226,0.0422258064516129,0.4129032258064517,40.54838709677419,19.29032258064516,2.0603537981269506e-07,1.0672216441207075e-05,1.2110301768990633e-05,0.004349635796045786,74.57023933402706,4.464099895941728
2021,2,충남,0.0037500000000000007,0.009613636363636364,0.04736363636363638,0.3727272727272728,47.29545454545455,20.59090909090909,3.6931818181818173e-07,7.4189049586776855e-06,2.477685950413223e-05,0.0033471074380165295,180.38997933884298,8.332644628099173
2021,2,전북,0.002666666666666667,0.008285714285714285,0.045619047619047615,0.330952380952381,42.642857142857146,19.571428571428573,5.07936507936508e-07,6.299319727891157e-06,1.4759637188208618e-05,0.0026133786848072577,89.56292517006803,11.578231292517009
2021,2,전남,0.002646153846153846,0.0069696969696969695,0.044787878787878786,0.38636363636363635,37.0,15.833333333333334,5.671005917159763e-07,5.786960514233241e-06,5.4318640955004584e-05,0.01178374655647383,93.84848484848484,12.199494949494948
2021,2,경북,0.002884057971014493,0.007724637681159421,0.04414492753623187,0.3478260869565218,37.289855072463766,16.797101449275363,8.851081705524049e-07,1.0025624868725054e-05,2.499348876286494e-05,0.0068431001890359175,51.53917244276413,12.53854232304138
2021,2,경남,0.002907407407407408,0.010370370370370372,0.04537037037037036,0.3574074074074075,33.01851851851852,15.62962962962963,3.43278463648834e-07,7.159122085048011e-06,1.5381344307270233e-05,0.006889574759945131,24.536694101508917,3.8998628257887513
2021,2,제주,0.0015000000000000002,0.007666666666666665,0.049833333333333334,0.2833333333333333,34.333333333333336,14.333333333333334,2.5e-07,4.222222222222222e-06,1.0472222222222222e-05,0.0013888888888888883,52.55555555555555,1.888888888888889
2021,3,서울,0.0030000000000000005,0.015,0.034333333333333334,0.3666666666666667,20.333333333333332,11.666666666666666,1.88079096131566e-37,6.666666666666668e-07,8.22222222222222e-06,0.0022222222222222235,14.888888888888891,11.555555555555555
2021,3,경기,0.0026451612903225807,0.011075268817204297,0.032720430107526885,0.3795698924731181,22.161290322580644,11.24731182795699,6.16024973985432e-07,1.2370678691178166e-05,1.7384206266620417e-05,0.005496589201063707,23.576135969476244,11.347439010290204
2021,3,강원,0.0021111111111111113,0.0055000000000000005,0.028018518518518516,0.37592592592592594,16.22,8.185185185185185,4.3209876543209896e-07,4.138888888888889e-06,1.2018175582990404e-05,0.00923525377229081,12.171600000000002,7.076817558299041
2021,3,충북,0.002242424242424243,0.008181818181818182,0.028303030303030302,0.3575757575757576,18.545454545454547,9.303030303030303,2.442607897153352e-07,5.785123966942148e-06,7.241505968778698e-06,0.004866850321395777,6.975206611570248,2.2718089990817267
2021,3,충남,0.0035777777777777787,0.007711111111111112,0.03622222222222222,0.3733333333333333,20.844444444444445,11.488888888888889,3.328395061728395e-07,3.672098765432099e-06,2.097283950617284e-05,0.004177777777777779,19.509135802469135,7.849876543209877
2021,3,전북,0.0025,0.006047619047619047,0.030690476190476188,0.29047619047619055,19.357142857142858,10.071428571428571,6.30952380952381e-07,4.188208616780044e-06,9.30895691609978e-06,0.0018140589569160992,5.229591836734694,7.3520408163265305
2021,3,전남,0.002696969696969697,0.0051666666666666675,0.030818181818181814,0.35230769230769227,19.5,9.818181818181818,2.718089990817264e-07,3.078282828282828e-06,2.9966942148760335e-05,0.009879289940828404,14.31060606060606,5.360881542699724
2021,3,경북,0.0026521739130434784,0.00610144927536232,0.030333333333333327,0.3217391304347826,19.753623188405797,10.333333333333334,6.326402016383112e-07,5.946229783658894e-06,2.8251207729468597e-05,0.007498424700693132,19.83784919134635,8.019323671497585
2021,3,경남,0.0028113207547169816,0.0077169811320754724,0.03205660377358491,0.3113207547169811,18.98076923076923,10.686274509803921,2.6628693485226066e-07,3.4482022071911706e-06,1.0543965824136703e-05,0.005909576361694554,6.403476331360947,5.313341022683582
2021,3,제주,0.0015000000000000002,0.005333333333333333,0.03416666666666667,0.21666666666666667,18.833333333333332,7.833333333333333,2.5e-07,1.888888888888889e-06,2.380555555555556e-05,0.0013888888888888883,3.4722222222222228,0.47222222222222215
2021,4,서울,0.0030000000000000005,0.027999999999999997,0.018,0.5333333333333333,37.0,20.666666666666668,1.88079096131566e-37,1.8000000000000004e-05,1.0666666666666662e-05,0.008888888888888885,56.0,30.88888888888889
2021,4,경기,0.002752688172043011,0.022548387096774192,0.01833333333333333,0.49462365591397855,39.29032258064516,21.967741935483872,4.0120245115042216e-07,4.463475546305932e-05,1.2308243727598564e-05,0.0071753959995375155,65.51786333680195,38.31078737426292
2021,4,강원,0.0024074074074074076,0.010851851851851854,0.02527777777777777,0.42037037037037034,26.607843137254903,14.807692307692308,3.155006858710562e-07,1.69039780521262e-05,3.9200617283950616e-05,0.006807270233196159,68.70895809304115,30.924556213017745
2021,4,충북,0.0023333333333333335,0.015818181818181818,0.020606060606060603,0.49393939393939396,36.81818181818182,22.848484848484848,2.828282828282829e-07,2.220936639118457e-05,7.2690541781450874e-06,0.006629935720844809,48.269972451790636,21.34067952249771
2021,4,충남,0.003355555555555556,0.014355555555555559,0.026422222222222222,0.43999999999999995,38.15555555555556,21.77777777777778,6.735802469135803e-07,1.3518024691358025e-05,2.646617283950617e-05,0.004622222222222221,51.77580246913578,25.55061728395062
2021,4,전북,0.0025,0.012023809523809523,0.026619047619047615,0.3690476190476191,34.166666666666664,19.214285714285715,2.976190476190476e-07,1.5451814058956917e-05,1.4521541950113381e-05,0.0035657596371882106,37.99603174603175,27.501700680272112
2021,4,전남,0.0024769230769230775,0.00987878787878788,0.028075757575757577,0.3712121212121212,30.303030303030305,16.62121212121212,4.648520710059172e-07,1.0742883379247013e-05,3.45548668503214e-05,0.007504591368227733,29.241505968778696,15.174701561065197
2021,4,경북,0.002811594202898551,0.011333333333333336,0.025231884057971016,0.40579710144927533,30.304347826086957,17.405797101449274,5.87691661415669e-07,1.9584541062801934e-05,2.7279563116992226e-05,0.013009871875656377,53.28418399495905,24.762864944339423
2021,4,경남,0.0030925925925925934,0.014240740740740741,0.02655555555555555,0.43148148148148135,27.25925925925926,16.11111111111111,4.1735253772290806e-07,2.4330932784636494e-05,2.239506172839506e-05,0.0073422496570644735,20.006858710562412,7.469135802469135
2021,4,제주,0.0013333333333333333,0.008333333333333333,0.04283333333333333,0.3,29.333333333333332,14.166666666666666,2.2222222222222224e-07,4.888888888888888e-06,1.1472222222222225e-05,0.0,27.222222222222225,7.472222222222222
2022,1,서울,0.0033333333333333335,0.027999999999999997,0.02333333333333333,0.5333333333333333,41.333333333333336,25.333333333333332,2.2222222222222224e-07,8.000000000000005e-06,2.7555555555555555e-05,0.0022222222222222214,1.5555555555555554,10.888888888888891
2022,1,경기,0.002688172043010753,0.02353763440860215,0.024279569892473114,0.48924731182795705,43.9010989010989,26.580645161290324,3.006127876055036e-07,4.117331483408487e-05,3.626592669672794e-05,0.009991906578795234,15.693515275932858,16.996184530003468
2022,1,강원,0.0024074074074074076,0.012240740740740741,0.032796296296296296,0.4537037037037038,34.27777777777778,20.90740740740741,3.8957475994513023e-07,1.9034636488340194e-05,5.9717764060356655e-05,0.009523319615912207,42.42283950617284,26.343278463648836
2022,1,충북,0.0023333333333333335,0.017151515151515154,0.02781818181818182,0.4818181818181818,42.696969696969695,27.454545454545453,2.2222222222222224e-07,1.6249770431588612e-05,4.0633608815427e-05,0.008760330578512393,16.21120293847566,9.278236914600551
2022,1,충남,0.0035777777777777787,0.015466666666666665,0.03211111111111111,0.4355555555555554,43.75555555555555,27.133333333333333,5.550617283950617e-07,1.3982222222222223e-05,4.556543209876543e-05,0.004958024691358022,30.62913580246914,13.226666666666668
2022,1,전북,0.0028333333333333335,0.013142857142857144,0.0329047619047619,0.40952380952380957,38.333333333333336,24.357142857142858,9.484126984126987e-07,1.3074829931972793e-05,4.54671201814059e-05,0.004195011337868481,23.31746031746032,21.134353741496597
2022,1,전남,0.0025606060606060605,0.009666666666666667,0.035060606060606056,0.38939393939393935,33.86363636363637,19.73846153846154,3.9784205693296604e-07,7.767676767676766e-06,3.9087235996326905e-05,0.009735996326905418,22.54201101928375,17.362366863905326
2022,1,경북,0.003202898550724638,0.01191304347826087,0.03310144927536232,0.43913043478260866,36.36231884057971,21.797101449275363,1.118252467968914e-06,1.5267800882167613e-05,4.707666456626759e-05,0.011657214870825458,38.346985927326195,18.68346985927326
2022,1,경남,0.003222222222222222,0.014944444444444446,0.03387037037037037,0.4703703703703702,30.444444444444443,18.833333333333332,2.0987654320987656e-07,1.6089506172839508e-05,4.422393689986282e-05,0.007270233196159121,11.32098765432099,2.8796296296296293
2022,1,제주,0.0011666666666666668,0.008499999999999999,0.044833333333333336,0.3,31.5,17.5,1.3888888888888888e-07,2.583333333333333e-06,1.6472222222222216e-05,0.0,46.583333333333336,2.9166666666666665
2022,2,서울,0.0026666666666666666,0.016,0.042666666666666665,0.3666666666666667,33.333333333333336,17.0,2.2222222222222224e-07,8.666666666666668e-06,2.8222222222222244e-05,0.002222222222222224,88.22222222222221,16.666666666666668
2022,2,경기,0.0021075268817204304,0.012924731182795699,0.04303260869565217,0.3193548387096774,34.87777777777778,17.150537634408604,3.110186148687709e-07,1.7833044282576023e-05,2.487937145557656e-05,0.00521678806798474,103.30728395061728,18.622499710949242
2022,2,강원,0.002,0.007314814814814815,0.0478888888888889,0.3185185185185186,27.75925925925926,13.5,1.851851851851852e-07,4.660150891632372e-06,4.180246913580247e-05,0.007064471879286694,53.10871056241427,8.98076923076923
2022,2,충북,0.0020303030303030303,0.009636363636363637,0.045030303030303025,0.33939393939393936,31.78125,17.032258064516128,8.999081726354453e-08,9.261707988980718e-06,2.1120293847566574e-05,0.0066299357208448135,49.3583984375,7.773152965660769
2022,2,충남,0.0030666666666666668,0.008533333333333334,0.04826666666666666,0.3177777777777778,32.86666666666667,16.22222222222222,3.28888888888889e-07,6.915555555555555e-06,3.081777777777779e-05,0.004128395061728395,94.2488888888889,19.59506172839506
2022,2,전북,0.0024523809523809524,0.007357142857142858,0.04535714285714286,0.3047619047619047,30.857142857142858,16.023809523809526,3.905895691609977e-07,6.515306122448979e-06,3.208673469387755e-05,0.005215419501133787,63.36054421768708,14.356575963718821
2022,2,전남,0.002696969696969697,0.006212121212121212,0.04334848484848485,0.3227272727272727,27.424242424242426,13.787878787878787,3.627180899908173e-07,4.773186409550046e-06,4.6348255280073465e-05,0.005695592286501378,36.3048668503214,6.924701561065197
2022,2,경북,0.0026231884057971015,0.007202898550724638,0.04615942028985507,0.3115942028985507,29.681159420289855,14.848484848484848,4.9569418189456e-07,6.219701743331232e-06,5.1786179374081074e-05,0.008271371560596512,38.99978996009242,5.098255280073462
2022,2,경남,0.0030000000000000005,0.009814814814814816,0.04501851851851852,0.36851851851851847,25.58490566037736,13.981132075471699,2.592592592592593e-07,7.55829903978052e-06,4.790706447187929e-05,0.005120027434842253,28.506941972232113,7.641153435386259
2022,2,제주,0.0013333333333333333,0.006999999999999999,0.04633333333333333,0.21666666666666665,26.833333333333332,13.5,2.2222222222222224e-07,4e-06,4.48888888888889e-05,0.0013888888888888883,18.805555555555557,4.916666666666667
2022,3,서울,0.0030000000000000005,0.014333333333333332,0.03266666666666667,0.3333333333333333,22.333333333333332,12.666666666666666,1.88079096131566e-37,1.5555555555555562e-06,9.555555555555553e-06,0.002222222222222224,4.222222222222222,5.5555555555555545
2022,3,경기,0.0018387096774193552,0.010612903225806452,0.031655913978494626,0.31290322580645163,22.52173913043478,11.956989247311828,2.428026361429067e-07,1.2925424904613252e-05,1.6698809110879867e-05,0.00607006590357267,15.727788279773154,7.869117817088681
2022,3,강원,0.001851851851851852,0.005740740740740742,0.027148148148148143,0.312962962962963,15.88888888888889,7.833333333333333,1.262002743484225e-07,3.858710562414266e-06,9.126200274348424e-06,0.010757887517146772,9.209876543209877,3.324074074074074
2022,3,충북,0.00196969696969697,0.007545454545454545,0.028242424242424242,0.3212121212121212,19.606060606060606,11.848484848484848,2.938475665748393e-08,5.702479338842973e-06,1.5759412304866856e-05,0.009550045913682277,8.966023875114784,3.3406795224977044
2022,3,충남,0.0028,0.0068444444444444455,0.03628888888888889,0.3444444444444445,22.444444444444443,11.88888888888889,2.0444444444444448e-07,3.4646913580246896e-06,2.047209876543209e-05,0.002913580246913582,19.358024691358022,7.743209876543209
2022,3,전북,0.0023095238095238095,0.0051666666666666675,0.030380952380952377,0.26904761904761904,20.714285714285715,11.880952380952381,2.613378684807257e-07,2.7579365079365074e-06,2.2759637188208613e-05,0.0030895691609977315,18.965986394557824,11.676303854875284
2022,3,전남,0.002681818181818182,0.004757575757575758,0.03125757575757576,0.32727272727272727,19.575757575757574,10.136363636363637,2.7754820936639115e-07,2.547291092745638e-06,3.203971533516988e-05,0.006831955922865014,7.910927456382002,5.663223140495867
2022,3,경북,0.0023188405797101453,0.006014492753623189,0.02960869565217391,0.26086956521739124,18.44927536231884,10.031746031746032,4.2007981516488137e-07,4.70993488762865e-06,1.9136735979836175e-05,0.005860113421550095,13.667716866204579,8.665658856135044
2022,3,경남,0.0027592592592592595,0.008111111111111112,0.03205555555555555,0.3537037037037038,19.39622641509434,10.90566037735849,2.1982167352537721e-07,4.580246913580247e-06,1.9830246913580248e-05,0.0073010973936899854,8.616589533641864,5.670345318618725
2022,3,제주,0.0011666666666666668,0.005166666666666667,0.03616666666666667,0.25000000000000006,22.166666666666668,10.833333333333334,1.3888888888888888e-07,1.4722222222222223e-06,1.2472222222222225e-05,0.002499999999999999,20.472222222222225,6.805555555555556
2022,4,서울,0.0030000000000000005,0.025333333333333333,0.018666666666666665,0.4666666666666666,34.0,18.333333333333332,1.88079096131566e-37,1.4222222222222224e-05,1.088888888888889e-05,0.0022222222222222214,40.666666666666664,10.888888888888888
2022,4,경기,0.00235483870967742,0.021677419354838703,0.018172043010752686,0.4139784946236558,36.72043010752688,20.913978494623656,3.364550815123135e-07,4.383142559833507e-05,1.2701583998150073e-05,0.0072239565267661,60.244421320383864,26.96034223609666
2022,4,강원,0.0022037037037037042,0.010981481481481481,0.024018518518518512,0.39259259259259266,25.444444444444443,14.351851851851851,3.1035665294924564e-07,2.3018175582990397e-05,2.67218792866941e-05,0.01142661179698217,75.87654320987654,35.413237311385465
2022,4,충북,0.0021212121212121214,0.015666666666666666,0.01978787878787879,0.4272727272727273,35.84848484848485,22.606060606060606,1.0651974288337924e-07,2.0343434343434342e-05,1.0530762167125803e-05,0.013498622589531679,80.55280073461891,34.05693296602388
2022,4,충남,0.002955555555555556,0.014400000000000003,0.025577777777777772,0.4088888888888888,37.82222222222222,21.11111111111111,1.3135802469135804e-07,1.628444444444445e-05,2.0866172839506176e-05,0.003920987654320986,43.92395061728395,29.965432098765437
2022,4,전북,0.0021666666666666666,0.011119047619047619,0.02626190476190476,0.31666666666666665,34.976190476190474,21.38095238095238,1.388888888888889e-07,1.5485827664399092e-05,1.528854875283447e-05,0.0061507936507936515,57.11848072562358,25.18820861678004
2022,4,전남,0.002492307692307693,0.009523076923076922,0.028399999999999998,0.35538461538461535,27.415384615384614,14.692307692307692,3.730177514792899e-07,1.0711005917159764e-05,3.15323076923077e-05,0.008624852071005919,27.196686390532545,17.720710059171598
2022,4,경북,0.0026811594202898552,0.011434782608695652,0.025246376811594202,0.3536231884057971,30.08695652173913,17.82089552238806,1.2896450325561855e-06,2.0825456836798992e-05,2.4388573829027515e-05,0.01118252467968914,73.1518588531821,35.43060815326354
2022,4,경남,0.0028518518518518524,0.013851851851851851,0.02705555555555555,0.41481481481481475,26.296296296296298,15.648148148148149,2.3731138545953368e-07,2.0829903978052126e-05,2.427469135802469e-05,0.00496570644718793,26.0233196159122,13.042866941015088
2022,4,제주,0.0011666666666666668,0.007333333333333333,0.04016666666666666,0.26666666666666666,28.166666666666668,14.333333333333334,1.3888888888888888e-07,3.222222222222222e-06,9.805555555555556e-06,0.0022222222222222214,13.138888888888888,9.555555555555555
