연도,오염종류,도시,지역,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연평균
2021,이산화황,경북,문경,0.006,0.006,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.004,0.004
2021,이산화황,경남,창원,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
2021,이산화황,경남,진주,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003
2021,이산화황,경남,하동,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.002,0.003,0.003,0.003,0.003
2021,이산화황,경남,김해,0.003,0.003,0.003,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.003
2021,이산화황,경남,양산,0.004,0.003,0.003,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003
2021,이산화황,경남,거제,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003
2021,이산화황,경남,사천,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003
2021,이산화황,경남,밀양,0.003,0.004,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
2021,이산화황,경남,통영,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.002,0.004,0.003,0.003
2021,이산화황,경남,고성,0.003,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.003
2021,이산화황,경남,거창,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002
2021,이산화황,경남,함안,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.003
2021,이산화황,경남,함양,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002
2021,이산화황,경남,남해,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.003,0.003,0.002,0.004,0.004,0.003
2021,이산화황,경남,산청,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.003,0.003,0.003
2021,이산화황,경남,의령,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.003
2021,이산화황,경남,창녕,0.003,0.004,0.003,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.004,0.003
2021,이산화황,경남,합천,0.003,0.003,0.003,0.003,0.003,0.003,0.003,,0.003,0.003,0.003,0.003,0.003
2021,이산화황,제주,제주,0.001,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.002
2021,이산화황,제주,서귀포,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2021,이산화질소,서울,서울,0.031,0.03,0.032,0.022,0.019,0.018,0.016,0.015,0.014,0.022,0.031,0.031,0.024
2021,이산화질소,부산,부산,0.019,0.018,0.017,0.015,0.014,0.014,0.01,0.011,0.01,0.015,0.021,0.021,0.015
2021,이산화질소,대구,대구,0.023,0.022,0.018,0.013,0.012,0.01,0.009,0.01,0.01,0.016,0.024,0.025,0.016
2021,이산화질소,인천,인천,0.027,0.024,0.028,0.021,0.017,0.017,0.014,0.014,0.014,0.02,0.026,0.028,0.021
2021,이산화질소,광주,광주,0.021,0.019,0.016,0.013,0.009,0.009,0.007,0.008,0.009,0.013,0.021,0.021,0.014
2021,이산화질소,대전,대전,0.025,0.02,0.021,0.015,0.012,0.012,0.009,0.011,0.011,0.018,0.024,0.025,0.017
2021,이산화질소,울산,울산,0.022,0.021,0.02,0.018,0.017,0.016,0.013,0.013,0.011,0.015,0.021,0.021,0.017
2021,이산화질소,세종,세종,0.025,0.02,0.02,0.015,0.012,0.011,0.009,0.01,0.01,0.016,0.021,0.024,0.016
2021,이산화질소,경기,수원,0.033,0.031,0.032,0.023,0.019,0.018,0.015,0.015,0.014,0.024,0.033,0.034,0.024
2021,이산화질소,경기,안양,0.033,0.031,0.033,0.023,0.02,0.019,0.015,0.014,0.014,0.022,0.03,0.03,0.024
2021,이산화질소,경기,성남,0.029,0.03,0.031,0.022,0.019,0.017,0.014,0.014,0.013,0.023,0.032,0.031,0.023
2021,이산화질소,경기,의정부,0.028,0.027,0.026,0.021,0.018,0.015,0.013,0.013,0.013,0.019,0.029,0.029,0.021
2021,이산화질소,경기,광명,0.029,0.026,0.03,0.02,0.017,0.018,0.015,0.014,0.013,0.022,0.031,0.031,0.022
2021,이산화질소,경기,안산,0.029,0.027,0.029,0.022,0.018,0.017,0.015,0.014,0.014,0.021,0.03,0.031,0.022
2021,이산화질소,경기,평택,0.026,0.023,0.023,0.017,0.014,0.013,0.011,0.012,0.011,0.018,0.024,0.026,0.018
2021,이산화질소,경기,과천,0.03,0.028,0.032,0.022,0.019,0.018,0.015,0.014,0.014,0.02,0.029,0.029,0.022
2021,이산화질소,경기,구리,0.022,0.021,0.022,0.016,0.014,0.013,0.011,0.01,0.009,0.015,0.021,0.021,0.016
2021,이산화질소,경기,의왕,0.032,0.03,0.032,0.019,0.017,0.018,0.014,0.014,0.014,0.022,0.03,0.033,0.023
2021,이산화질소,경기,고양,0.026,0.025,0.025,0.019,0.016,0.016,0.014,0.012,0.012,0.019,0.027,0.027,0.02
2021,이산화질소,경기,광주,0.023,0.022,0.024,0.017,0.013,0.012,0.011,0.01,0.01,0.016,0.025,0.026,0.017
2021,이산화질소,경기,군포,0.033,0.029,0.03,0.022,0.019,0.018,0.014,0.015,0.014,0.023,0.029,0.031,0.023
2021,이산화질소,경기,시흥,0.032,0.027,0.028,0.022,0.018,0.018,0.016,0.015,0.014,0.021,0.029,0.031,0.023
2021,이산화질소,경기,부천,0.031,0.028,0.032,0.023,0.02,0.02,0.019,0.016,0.017,0.026,0.033,0.035,0.025
2021,이산화질소,경기,남양주,0.023,0.024,0.023,0.015,0.013,0.012,0.009,0.009,0.008,0.015,0.024,0.024,0.016
2021,이산화질소,경기,용인,0.028,0.025,0.026,0.018,0.015,0.014,0.011,0.011,0.011,0.018,0.026,0.026,0.019
2021,이산화질소,경기,김포,0.022,0.019,0.021,0.013,0.011,0.011,0.01,0.01,0.01,0.016,0.023,0.022,0.015
2021,이산화질소,경기,오산,0.031,0.03,0.03,0.025,0.021,0.02,0.015,0.017,0.018,0.025,0.032,0.032,0.025
2021,이산화질소,경기,하남,0.028,0.028,0.03,0.023,0.019,0.017,0.013,0.013,0.011,0.019,0.03,0.028,0.021
2021,이산화질소,경기,화성,0.023,0.021,0.022,0.016,0.013,0.013,0.01,0.011,0.011,0.017,0.022,0.025,0.017
2021,이산화질소,경기,양주,0.021,0.019,0.018,0.014,0.012,0.011,0.01,0.01,0.009,0.014,0.019,0.021,0.015
2021,이산화질소,경기,동두천,0.024,0.022,0.018,0.013,0.01,0.008,0.007,0.007,0.007,0.012,0.02,0.021,0.014
2021,이산화질소,경기,안성,0.018,0.017,0.015,0.012,0.009,0.009,0.007,0.008,0.008,0.013,0.02,0.022,0.013
2021,이산화질소,경기,이천,0.023,0.022,0.02,0.015,0.011,0.009,0.009,0.008,0.009,0.015,0.022,0.022,0.015
2021,이산화질소,경기,파주,0.023,0.021,0.022,0.015,0.012,0.012,0.01,0.009,0.008,0.014,0.023,0.024,0.016
2021,이산화질소,경기,포천,0.017,0.015,0.015,0.011,0.008,0.007,0.006,0.006,0.006,0.01,0.016,0.016,0.011
2021,이산화질소,경기,여주,0.019,0.018,0.016,0.013,0.01,0.009,0.008,0.008,0.008,0.013,0.019,0.018,0.013
2021,이산화질소,경기,연천,0.014,0.013,0.01,0.007,0.006,0.005,0.005,0.004,0.004,0.007,0.011,0.013,0.008
2021,이산화질소,경기,가평,0.015,0.015,0.012,0.01,0.008,0.007,0.005,0.005,0.005,0.01,0.015,0.014,0.01
2021,이산화질소,경기,양평,0.023,0.024,0.021,0.016,0.009,0.007,0.006,0.005,0.005,0.009,0.016,0.016,0.013
2021,이산화질소,강원,양구,0.011,0.011,0.008,0.006,0.004,0.005,0.004,0.004,0.003,0.005,0.011,0.013,0.007
2021,이산화질소,강원,고성,0.005,0.006,0.006,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.005,0.005,0.004
2021,이산화질소,강원,정선,0.011,0.009,0.008,0.007,0.005,0.006,0.005,0.005,0.006,0.006,0.01,0.012,0.008
2021,이산화질소,강원,횡성,0.013,0.012,0.01,0.007,0.006,0.006,0.005,0.005,0.005,0.007,0.012,0.016,0.009
2021,이산화질소,강원,춘천,0.017,0.015,0.013,0.009,0.007,0.006,0.005,0.005,0.005,0.009,0.016,0.018,0.01
2021,이산화질소,강원,강릉,0.015,0.014,0.015,0.011,0.009,0.01,0.01,0.01,0.009,0.008,0.012,0.013,0.011
2021,이산화질소,강원,원주,0.022,0.02,0.017,0.013,0.01,0.008,0.007,0.007,0.008,0.012,0.019,0.021,0.014
2021,이산화질소,강원,동해,0.016,0.014,0.015,0.012,0.011,0.01,0.011,0.01,0.008,0.011,0.016,0.016,0.013
2021,이산화질소,강원,삼척,0.014,0.013,0.013,0.011,0.01,0.01,0.008,0.008,0.007,0.009,0.014,0.014,0.011
2021,이산화질소,강원,평창,0.01,0.011,0.009,0.007,0.006,0.005,0.005,0.005,0.004,0.007,0.013,0.013,0.008
2021,이산화질소,강원,양양,0.007,0.008,0.007,0.006,0.005,0.005,0.004,0.006,0.004,0.006,0.007,0.007,0.006
2021,이산화질소,강원,속초,0.011,0.011,0.011,0.008,0.006,0.006,0.005,0.006,0.006,0.009,0.012,0.012,0.009
2021,이산화질소,강원,영월,0.01,0.012,0.01,0.007,0.006,0.007,0.005,0.006,0.006,0.009,0.012,0.012,0.008
2021,이산화질소,강원,철원,0.011,0.01,0.01,0.009,0.006,0.006,0.005,0.005,0.005,0.007,0.009,0.011,0.008
2021,이산화질소,강원,홍천,0.019,0.018,0.016,0.011,0.008,0.007,0.006,0.007,0.007,0.011,0.019,0.019,0.012
2021,이산화질소,강원,화천,0.012,0.011,0.009,0.006,0.004,0.004,0.003,0.003,0.003,0.005,0.011,0.012,0.007
2021,이산화질소,강원,태백,0.01,0.013,0.01,0.008,0.006,0.006,0.005,0.004,0.004,0.007,0.01,0.01,0.008
2021,이산화질소,강원,인제,0.007,0.008,0.007,0.005,0.004,0.004,0.003,0.003,0.003,0.005,0.009,0.009,0.006
2021,이산화질소,충북,괴산,0.015,0.014,0.011,0.008,0.006,0.006,0.004,0.004,0.004,0.006,0.01,0.013,0.009
2021,이산화질소,충북,음성,0.016,0.015,0.014,0.011,0.009,0.008,0.007,0.007,0.007,0.01,0.014,0.017,0.011
2021,이산화질소,충북,청주,0.023,0.021,0.02,0.015,0.013,0.011,0.009,0.01,0.01,0.016,0.022,0.022,0.016
2021,이산화질소,충북,충주,0.02,0.018,0.017,0.013,0.013,0.01,0.009,0.009,0.01,0.014,0.017,0.02,0.015
2021,이산화질소,충북,제천,0.02,0.018,0.017,0.014,0.013,0.011,0.01,0.011,0.011,0.014,0.018,0.018,0.014
2021,이산화질소,충북,단양,0.013,0.012,0.011,0.01,0.008,0.008,0.009,0.009,0.008,0.015,0.021,0.022,0.012
2021,이산화질소,충북,진천,0.02,0.017,0.015,0.011,0.01,0.009,0.008,0.008,0.009,0.013,0.018,0.022,0.014
2021,이산화질소,충북,옥천,0.02,0.022,0.023,0.02,0.016,0.017,0.013,0.013,0.013,0.02,0.024,0.025,0.019
2021,이산화질소,충북,영동,0.015,0.013,0.012,0.01,0.009,0.008,0.006,0.006,0.006,0.009,0.013,0.014,0.01
2021,이산화질소,충북,증평,0.02,0.017,0.016,0.014,,,0.008,0.007,0.007,0.01,0.014,0.016,0.013
2021,이산화질소,충북,보은,0.016,0.014,0.012,0.009,0.008,0.007,0.006,0.006,0.006,0.009,0.012,0.014,0.01
2021,이산화질소,충남,천안,0.024,0.021,0.022,0.017,0.014,0.013,0.011,0.012,0.011,0.017,0.022,0.025,0.017
2021,이산화질소,충남,당진,0.02,0.017,0.018,0.015,0.011,0.011,0.012,0.011,0.011,0.012,0.016,0.018,0.014
2021,이산화질소,충남,서산,0.02,0.018,0.018,0.015,0.011,0.011,0.01,0.01,0.009,0.011,0.015,0.017,0.014
2021,이산화질소,충남,아산,0.021,0.018,0.018,0.014,0.012,0.012,0.01,0.01,0.01,0.015,0.019,0.021,0.015
2021,이산화질소,충남,논산,0.019,0.016,0.015,0.013,0.009,0.008,0.007,0.008,0.008,0.013,0.016,0.017,0.012
2021,이산화질소,충남,태안,0.014,0.014,0.014,0.011,0.008,0.008,0.007,0.007,0.007,0.009,0.012,0.013,0.01
2021,이산화질소,충남,보령,0.016,0.014,0.014,0.011,0.008,0.008,0.007,0.006,0.005,0.009,0.012,0.014,0.01
2021,이산화질소,충남,홍성,0.016,0.013,0.014,0.011,0.008,0.007,0.007,0.007,0.007,0.011,0.015,0.017,0.011
2021,이산화질소,충남,공주,0.016,0.012,0.012,0.009,0.007,0.007,0.007,0.007,0.006,0.01,0.012,0.015,0.01
2021,이산화질소,충남,부여,0.012,0.009,0.007,0.008,0.009,0.008,0.007,0.007,0.008,0.011,0.015,0.017,0.01
2021,이산화질소,충남,청양,0.013,0.009,0.01,0.008,0.006,0.005,0.005,0.005,0.005,0.008,0.01,0.013,0.008
2021,이산화질소,충남,금산,0.019,0.016,0.013,0.009,0.007,0.006,0.006,0.007,0.007,0.011,0.016,0.017,0.011
2021,이산화질소,충남,예산,0.017,0.015,0.015,0.011,0.008,0.007,0.007,0.007,0.007,0.01,0.014,0.017,0.011
2021,이산화질소,충남,계룡,0.022,0.016,0.017,,0.008,0.008,0.007,0.007,0.007,0.012,0.016,0.02,0.013
2021,이산화질소,충남,서천,0.013,0.013,0.014,0.011,0.008,0.007,0.006,0.006,0.006,0.009,0.013,0.014,0.01
2021,이산화질소,전북,임실,0.018,0.016,0.013,0.01,0.008,0.007,0.006,0.006,0.006,0.01,0.013,0.014,0.01
2021,이산화질소,전북,전주,0.022,0.019,0.017,0.015,0.011,0.01,0.009,0.009,0.01,0.015,0.02,0.021,0.015
2021,이산화질소,전북,군산,0.014,0.012,0.013,0.011,0.009,0.008,0.006,0.006,0.008,0.011,0.015,0.015,0.011
2021,이산화질소,전북,익산,0.015,0.011,0.011,0.009,0.008,0.007,0.007,0.007,0.007,0.012,0.013,0.015,0.011
2021,이산화질소,전북,남원,0.018,0.016,0.013,0.01,0.008,0.008,0.007,0.006,0.006,0.009,0.012,0.012,0.011
2021,이산화질소,전북,정읍,0.018,0.014,0.013,0.012,0.009,0.007,0.006,0.006,0.007,0.01,0.013,0.014,0.01
2021,이산화질소,전북,고창,0.01,0.009,0.008,0.006,0.005,0.004,0.003,0.002,0.003,0.005,0.007,0.009,0.006
2021,이산화질소,전북,부안,0.018,0.014,0.013,0.012,0.01,0.009,0.008,0.008,0.008,0.012,0.015,0.016,0.012
2021,이산화질소,전북,김제,0.021,0.015,0.017,0.014,0.011,0.011,0.009,0.009,0.011,0.016,0.02,0.02,0.014
2021,이산화질소,전북,완주,0.013,0.012,0.012,0.01,0.008,0.007,0.006,0.006,0.006,0.008,0.01,0.011,0.009
2021,이산화질소,전북,진안,0.013,0.012,0.011,0.008,0.006,0.007,0.005,0.005,0.005,0.007,0.012,0.013,0.009
2021,이산화질소,전북,무주,0.012,0.01,0.01,0.007,0.006,0.004,0.004,0.003,0.004,0.006,0.009,0.011,0.007
2021,이산화질소,전북,순창,0.014,0.012,0.01,0.008,0.005,0.005,0.004,0.004,0.004,0.007,0.012,0.013,0.008
2021,이산화질소,전북,장수,0.009,0.008,0.008,0.007,0.006,0.005,0.004,0.004,0.004,0.006,0.008,0.008,0.006
2021,이산화질소,전남,화순,0.016,0.015,0.012,0.01,0.008,0.007,0.006,0.007,0.006,0.009,0.014,0.013,0.01
2021,이산화질소,전남,여수,0.015,0.015,0.014,0.011,0.01,0.01,0.007,0.007,0.008,0.013,0.015,0.015,0.012
2021,이산화질소,전남,광양,0.014,0.013,0.013,0.011,0.01,0.013,0.01,0.009,0.008,0.011,0.015,0.015,0.012
2021,이산화질소,전남,순천,0.016,0.015,0.014,0.011,0.008,0.008,0.007,0.006,0.007,0.009,0.013,0.013,0.01
2021,이산화질소,전남,목포,0.015,0.012,0.01,0.008,0.006,0.006,0.005,0.005,0.006,0.009,0.015,0.015,0.009
2021,이산화질소,전남,영암,0.015,0.015,0.013,0.011,0.007,0.006,0.004,0.004,0.004,0.008,0.011,0.012,0.008
2021,이산화질소,전남,나주,0.016,0.014,0.011,0.01,0.009,0.009,0.007,0.007,0.008,0.01,0.015,0.015,0.011
2021,이산화질소,전남,담양,0.013,0.011,0.01,0.009,0.007,0.007,0.006,0.005,0.005,0.008,0.012,0.012,0.009
2021,이산화질소,전남,장성,0.017,0.016,0.013,0.012,0.009,0.008,0.008,0.008,0.009,0.011,0.015,0.015,0.012
2021,이산화질소,전남,해남,0.012,0.011,0.011,0.009,0.008,0.006,0.006,0.006,0.007,0.008,0.01,0.011,0.009
2021,이산화질소,전남,영광,0.012,0.011,0.01,0.01,0.007,0.005,0.004,0.004,0.005,0.008,0.011,0.011,0.008
2021,이산화질소,전남,장흥,0.011,0.01,0.011,0.009,0.007,0.006,0.004,0.005,0.006,0.006,0.009,0.009,0.008
2021,이산화질소,전남,진도,0.007,0.007,0.007,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.007,0.008,0.005
2021,이산화질소,전남,완도,0.006,0.006,0.005,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.006,0.006,0.005
2021,이산화질소,전남,함평,0.009,0.01,0.009,0.007,0.005,0.005,0.005,0.004,0.004,0.006,0.009,0.011,0.007
2021,이산화질소,전남,고흥,0.009,0.008,0.007,0.005,0.004,0.004,0.004,0.005,0.006,0.004,0.013,0.012,0.007
2021,이산화질소,전남,신안,0.006,0.006,0.007,0.005,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.004
2021,이산화질소,전남,무안,0.01,0.009,0.008,0.007,0.005,0.005,0.004,0.004,0.004,0.006,0.009,0.011,0.007
2021,이산화질소,전남,강진,0.01,0.01,0.009,0.007,0.006,0.004,0.004,0.003,0.004,0.006,0.008,0.01,0.007
2021,이산화질소,전남,곡성,0.011,0.01,0.009,0.007,0.005,0.004,0.004,0.004,0.004,0.006,0.01,0.011,0.007
2021,이산화질소,전남,구례,0.012,0.013,0.011,0.008,0.007,0.006,0.004,0.004,0.004,0.006,0.008,0.01,0.008
2021,이산화질소,전남,보성,0.01,0.011,0.008,0.006,0.005,0.005,0.004,0.004,0.005,0.006,0.009,0.01,0.007
2021,이산화질소,경북,영덕,0.007,0.007,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.004,0.006,0.007,0.005
2021,이산화질소,경북,영천,0.019,0.016,0.014,0.012,0.011,0.009,0.008,0.008,0.01,0.011,0.016,0.017,0.013
2021,이산화질소,경북,의성,0.017,0.013,0.011,0.007,0.006,0.005,0.005,0.005,0.005,0.008,0.012,0.014,0.009
2021,이산화질소,경북,울릉,0.007,0.007,0.007,0.006,0.007,0.006,0.006,0.005,0.005,0.006,0.007,0.007,0.006
2021,이산화질소,경북,포항,0.016,0.014,0.015,0.013,0.012,0.011,0.01,0.011,0.011,0.013,0.016,0.016,0.013
2021,이산화질소,경북,구미,0.021,0.019,0.017,0.013,0.012,0.012,0.01,0.009,0.009,0.013,0.02,0.019,0.014
2021,이산화질소,경북,김천,0.017,0.015,0.013,0.011,0.009,0.009,0.009,0.007,0.008,0.011,0.015,0.017,0.012
2021,이산화질소,경북,경주,0.013,0.012,0.012,0.01,0.01,0.009,0.008,0.007,0.007,0.01,0.015,0.014,0.011
2021,이산화질소,경북,안동,0.017,0.015,0.011,0.008,0.007,0.007,0.005,0.006,0.005,0.008,0.013,0.017,0.01
2021,이산화질소,경북,영주,0.007,0.007,0.008,0.005,0.004,0.004,0.006,0.006,0.003,0.007,0.012,0.014,0.008
2021,이산화질소,경북,경산,0.011,0.01,0.008,0.006,0.006,0.006,0.006,0.006,0.006,0.009,0.012,0.012,0.008
2021,이산화질소,경북,상주,0.014,0.014,0.012,0.009,0.007,0.007,0.008,0.007,0.008,0.011,0.015,0.014,0.011
2021,이산화질소,경북,칠곡,0.018,0.016,0.019,0.018,0.015,0.014,0.011,0.011,0.011,0.015,0.019,0.019,0.016
2021,이산화질소,경북,울진,0.01,0.009,0.008,0.006,0.005,0.004,0.004,0.004,0.004,0.006,0.009,0.009,0.007
2021,이산화질소,경북,봉화,0.009,0.01,0.009,0.009,0.007,0.005,0.004,0.004,0.004,0.005,0.009,0.011,0.007
2021,이산화질소,경북,고령,0.009,0.006,0.006,0.004,0.005,0.005,0.003,0.003,0.004,0.005,0.008,0.008,0.005
2021,이산화질소,경북,군위,0.011,0.009,0.007,0.005,0.005,0.005,0.004,0.004,0.005,0.004,0.007,0.007,0.006
2021,이산화질소,경북,성주,0.018,0.016,0.014,0.012,0.009,0.012,0.009,0.006,0.009,0.014,0.019,0.015,0.013
2021,이산화질소,경북,예천,0.012,0.011,0.009,0.006,0.006,0.005,0.004,0.004,0.005,0.007,0.011,0.012,0.008
2021,이산화질소,경북,청도,0.011,0.011,0.009,0.009,0.008,0.008,0.006,0.006,0.006,0.008,0.011,0.012,0.009
2021,이산화질소,경북,청송,0.009,0.009,0.006,0.005,0.005,0.004,0.003,0.003,0.004,0.005,0.008,0.008,0.006
2021,이산화질소,경북,영양,0.009,0.008,0.006,0.006,0.004,0.003,0.003,0.003,0.003,0.004,0.007,0.009,0.005
2021,이산화질소,경북,문경,0.02,0.018,0.016,0.011,0.01,0.008,0.007,0.008,0.008,0.014,0.019,0.02,0.013
2021,이산화질소,경남,창원,0.022,0.019,0.017,0.015,0.013,0.014,0.011,0.01,0.011,0.016,0.024,0.024,0.017
2021,이산화질소,경남,진주,0.018,0.018,0.014,0.013,0.012,0.011,0.008,0.007,0.008,0.012,0.019,0.019,0.014
2021,이산화질소,경남,하동,0.012,0.01,0.01,0.009,0.009,0.01,0.006,0.005,0.005,0.007,0.01,0.011,0.009
2021,이산화질소,경남,김해,0.023,0.021,0.019,0.017,0.015,0.016,0.011,0.011,0.011,0.016,0.025,0.025,0.017
2021,이산화질소,경남,양산,0.019,0.019,0.017,0.016,0.015,0.015,0.011,0.01,0.011,0.015,0.022,0.022,0.016
2021,이산화질소,경남,거제,0.013,0.011,0.012,0.01,0.009,0.009,0.007,0.007,0.007,0.009,0.011,0.011,0.01
2021,이산화질소,경남,사천,0.014,0.013,0.011,0.009,0.008,0.008,0.007,0.006,0.006,0.008,0.013,0.014,0.01
2021,이산화질소,경남,밀양,0.018,0.014,0.014,0.013,0.012,0.011,0.009,0.009,0.009,0.011,0.019,0.02,0.013
2021,이산화질소,경남,통영,0.019,0.017,0.016,0.014,0.011,0.01,0.008,0.008,0.01,0.014,0.021,0.023,0.014
2021,이산화질소,경남,고성,0.014,0.014,0.012,0.01,0.009,0.008,0.007,0.007,0.008,0.01,0.016,0.017,0.011
2021,이산화질소,경남,거창,0.015,0.013,0.011,0.01,0.008,0.008,0.007,0.007,0.007,0.01,0.016,0.016,0.011
2021,이산화질소,경남,함안,0.016,0.014,0.01,0.01,0.008,0.008,0.008,0.007,0.009,0.009,0.013,0.016,0.011
2021,이산화질소,경남,함양,0.011,0.009,0.009,0.009,0.008,0.008,0.007,0.006,0.007,0.008,0.011,0.011,0.009
2021,이산화질소,경남,남해,0.01,0.01,0.008,0.009,0.008,0.007,0.006,0.006,0.006,0.008,0.01,0.012,0.008
2021,이산화질소,경남,산청,0.015,0.011,0.009,0.008,0.007,0.007,0.006,0.005,0.006,0.009,0.012,0.012,0.009
2021,이산화질소,경남,의령,0.011,0.011,0.008,0.008,0.007,0.008,0.005,0.005,0.005,0.008,0.011,0.011,0.008
2021,이산화질소,경남,창녕,0.018,0.015,0.014,0.012,0.011,0.011,0.008,0.008,0.008,0.012,0.017,0.018,0.013
2021,이산화질소,경남,합천,0.011,0.014,0.011,0.01,0.009,0.01,0.009,,0.01,0.01,0.012,0.013,0.011
2021,이산화질소,제주,제주,0.009,0.011,0.011,0.01,0.01,0.009,0.006,0.007,0.007,0.009,0.011,0.011,0.009
2021,이산화질소,제주,서귀포,0.006,0.007,0.007,0.006,0.006,0.005,0.004,0.004,0.004,0.005,0.007,0.007,0.006
2021,오존,서울,서울,0.015,0.022,0.025,0.037,0.036,0.041,0.038,0.034,0.031,0.022,0.018,0.014,0.028
2021,오존,부산,부산,0.025,0.031,0.036,0.043,0.041,0.041,0.028,0.034,0.036,0.031,0.027,0.021,0.033
2021,오존,대구,대구,0.02,0.025,0.032,0.043,0.04,0.045,0.031,0.031,0.029,0.024,0.019,0.017,0.03
2021,오존,인천,인천,0.018,0.026,0.03,0.04,0.042,0.044,0.041,0.036,0.032,0.026,0.022,0.017,0.032
2021,오존,광주,광주,0.021,0.028,0.036,0.045,0.047,0.048,0.033,0.03,0.035,0.031,0.024,0.022,0.033
2021,오존,대전,대전,0.016,0.027,0.029,0.04,0.04,0.043,0.031,0.033,0.033,0.024,0.021,0.018,0.029
2021,오존,울산,울산,0.026,0.034,0.037,0.042,0.041,0.04,0.027,0.032,0.033,0.032,0.028,0.024,0.033
2021,오존,세종,세종,0.018,0.03,0.034,0.045,0.042,0.047,0.034,0.033,0.031,0.024,0.021,0.017,0.031
2021,오존,경기,수원,0.014,0.022,0.027,0.039,0.041,0.044,0.039,0.035,0.032,0.022,0.018,0.013,0.029
2021,오존,경기,안양,0.014,0.022,0.025,0.037,0.036,0.041,0.038,0.033,0.03,0.021,0.017,0.013,0.027
2021,오존,경기,성남,0.015,0.023,0.026,0.038,0.036,0.042,0.036,0.033,0.031,0.022,0.017,0.013,0.028
2021,오존,경기,의정부,0.013,0.021,0.031,0.042,0.04,0.044,0.039,0.033,0.029,0.02,0.017,0.014,0.029
2021,오존,경기,광명,0.015,0.024,0.026,0.038,0.039,0.043,0.04,0.034,0.032,0.023,0.017,0.015,0.029
2021,오존,경기,안산,0.016,0.024,0.029,0.04,0.041,0.044,0.039,0.033,0.03,0.023,0.019,0.015,0.029
2021,오존,경기,평택,0.017,0.026,0.031,0.043,0.043,0.047,0.038,0.035,0.032,0.024,0.02,0.015,0.031
2021,오존,경기,과천,0.017,0.024,0.027,0.039,0.037,0.041,0.034,0.029,0.028,0.02,0.017,0.014,0.027
2021,오존,경기,구리,0.016,0.025,0.028,0.035,0.035,0.041,0.039,0.032,0.029,0.022,0.017,0.014,0.028
2021,오존,경기,의왕,0.016,0.024,0.027,0.04,0.037,0.041,0.037,0.031,0.029,0.023,0.017,0.013,0.027
2021,오존,경기,고양,0.016,0.024,0.031,0.042,0.041,0.045,0.04,0.033,0.029,0.022,0.018,0.014,0.029
2021,오존,경기,광주,0.014,0.021,0.027,0.036,0.034,0.038,0.032,0.03,0.027,0.019,0.016,0.013,0.026
2021,오존,경기,군포,0.016,0.023,0.027,0.04,0.036,0.041,0.038,0.033,0.029,0.022,0.017,0.013,0.028
2021,오존,경기,시흥,0.016,0.025,0.029,0.039,0.041,0.044,0.04,0.034,0.03,0.022,0.018,0.015,0.029
2021,오존,경기,부천,0.014,0.021,0.025,0.037,0.038,0.04,0.044,0.036,0.03,0.022,0.017,0.013,0.028
2021,오존,경기,남양주,0.017,0.023,0.028,0.039,0.037,0.041,0.033,0.03,0.03,0.021,0.018,0.014,0.027
2021,오존,경기,용인,0.017,0.024,0.029,0.042,0.039,0.043,0.034,0.032,0.029,0.02,0.016,0.013,0.028
2021,오존,경기,김포,0.019,0.028,0.032,0.043,0.043,0.044,0.041,0.035,0.033,0.026,0.022,0.018,0.033
